School_District,School,County,num_lte_5ppb,num_gt_5ppb,School_City,Ratio_free,Student_teacher_ratio,American_Indian/Alaska_Native,Asian,Black,Hispanic,White,Native_Hawaiian/Pacific_Islander,Two_or_More_Races,target_col,percent_housing_pre_1950
lancaster_central_school,william_street_school,erie,201.0,7.0,lancaster,0.2523076923076923,13.33,0.0015384615384615,0.0207692307692307,0.0161538461538461,0.0253846153846153,0.9146153846153846,0.0007692307692307,0.0207692307692307,1,38.6
lansingburgh_cent_sch_at_troy,knickbacker_middle_school,rensselaer,34.0,0.0,troy,,,,,,,,,,0,37.9
lansingburgh_cent_sch_at_troy,lansingburgh_s_h_s,rensselaer,33.0,0.0,troy,0.6803030303030303,11.26,0.003030303030303,0.0151515151515151,0.2166666666666666,0.1515151515151515,0.5045454545454545,0.0015151515151515,0.1045454545454545,0,37.9
lansingburgh_cent_sch_at_troy,rensselaer_park_elem_school,rensselaer,70.0,0.0,troy,0.6778523489932886,9.98,0.0,0.0022371364653243,0.1968680089485458,0.1812080536912751,0.4586129753914988,0.0022371364653243,0.1588366890380313,0,37.9
lansingburgh_cent_sch_at_troy,turnpike_elem__school,rensselaer,86.0,0.0,troy,0.6207584830339321,9.11,0.0019960079840319,0.0099800399201596,0.1516966067864271,0.1377245508982036,0.5768463073852296,0.0,0.1217564870259481,0,37.9
laurens_central_school,laurens_central_school,otsego,30.0,3.0,laurens,0.4983498349834983,8.91,0.0033003300330033,0.0,0.0165016501650165,0.0957095709570957,0.8811881188118812,0.0033003300330033,0.0,1,46.4
letchworth_central_school_district,letchworth_es,wyoming,57.0,14.0,gainesville,0.431547619047619,8.43,0.0,0.0,0.0119047619047619,0.0178571428571428,0.9702380952380952,0.0,0.0,1,46.7
letchworth_central_school_district,letchworth_hs,wyoming,83.0,14.0,gainesville,0.431547619047619,8.43,0.0,0.0,0.0119047619047619,0.0178571428571428,0.9702380952380952,0.0,0.0,1,46.7
letchworth_central_school_district,letchworth_ms,wyoming,63.0,5.0,gainesville,0.431547619047619,8.43,0.0,0.0,0.0119047619047619,0.0178571428571428,0.9702380952380952,0.0,0.0,1,46.7
liberty_central_school_district,liberty_elem_school,sullivan,65.0,0.0,liberty,0.5446559297218155,11.18,0.0,0.0234260614934114,0.0292825768667642,0.5592972181551976,0.3235724743777452,0.0,0.0644216691068814,0,28.3
liberty_central_school_district,liberty_hs,sullivan,31.0,0.0,liberty,0.5446559297218155,11.18,0.0,0.0234260614934114,0.0292825768667642,0.5592972181551976,0.3235724743777452,0.0,0.0644216691068814,0,28.3
liberty_central_school_district,liberty_middle_school,sullivan,30.0,0.0,liberty,0.6233009708737864,10.07,0.0,0.0116504854368932,0.0640776699029126,0.5320388349514563,0.3320388349514563,0.0,0.0601941747572815,0,28.3
lisbon_central_school,lisbon_central_school,st_lawrence,53.0,3.0,lisbon,0.4304029304029304,12.13,0.0054945054945054,0.0036630036630036,0.0054945054945054,0.0091575091575091,0.9652014652014652,0.0,0.0091575091575091,1,36.1
little_falls_city_schools,benton_hall_school,herkimer,60.0,3.0,little_falls,0.4545454545454545,11.28,0.0,0.0044345898004434,0.0044345898004434,0.0554323725055432,0.8913525498891353,0.0,0.0421286031042128,1,46.6
little_falls_city_schools,little_falls_high_school,herkimer,21.0,0.0,little_falls,0.4709302325581395,11.04,0.0,0.0145348837209302,0.005813953488372,0.0436046511627907,0.8866279069767442,0.002906976744186,0.0465116279069767,0,46.6
little_falls_city_schools,little_falls_middle_school,herkimer,12.0,0.0,little_falls,0.4444444444444444,8.43,0.0,0.0042735042735042,0.0,0.0213675213675213,0.9444444444444444,0.0042735042735042,0.0256410256410256,0,46.6
livingston_manor_central_school,(no_imms_survey)_livingston_manor_high_school,sullivan,51.0,0.0,livingston_manor,0.4610778443113772,8.08,0.0,0.0059880239520958,0.059880239520958,0.0778443113772455,0.8143712574850299,0.0,0.0239520958083832,0,28.3
livingston_manor_central_school,livingston_manor_elementary,sullivan,51.0,0.0,livingston_manor,0.4017857142857143,8.2,0.0044642857142857,0.0044642857142857,0.03125,0.125,0.8035714285714286,0.0,0.03125,0,28.3
lockport_city_schools,anna_merritt_elem_school,niagara,27.0,2.0,lockport,0.7602523659305994,11.58,0.0,0.0,0.1230283911671924,0.085173501577287,0.6214511041009464,0.0,0.1703470031545741,1,38.7
lockport_city_schools,charles_a_upson_elem_school,niagara,40.0,3.0,lockport,0.6696629213483146,13.66,0.0044943820224719,0.0022471910112359,0.1258426966292135,0.1146067415730337,0.6539325842696629,0.0,0.098876404494382,1,38.7
lockport_city_schools,charlotte_cross_school,niagara,9.0,1.0,lockport,,,,,,,,,,1,38.7
lockport_city_schools,emmet_belknap_j_h_s,niagara,34.0,0.0,lockport,0.6923076923076923,14.38,0.0035778175313059,0.0017889087656529,0.110912343470483,0.1055456171735241,0.6654740608228981,0.0,0.1127012522361359,0,38.7
lockport_city_schools,george_southard_elem_school,niagara,32.0,5.0,lockport,0.5561797752808989,11.43,0.0028089887640449,0.0084269662921348,0.0533707865168539,0.1207865168539325,0.7106741573033708,0.0,0.1039325842696629,1,38.7
lockport_city_schools,lockport_s_h_s,niagara,36.0,3.0,lockport,0.6090169992609017,12.62,0.0029563932002956,0.0096082779009608,0.1086474501108647,0.1019955654101995,0.6836659275683666,0.0014781966001478,0.0916481892091648,1,38.7
lockport_city_schools,north_park_j_h_s,niagara,33.0,1.0,lockport,0.6827697262479872,9.52,0.0048309178743961,0.0064412238325281,0.0853462157809984,0.1143317230273752,0.677938808373591,0.001610305958132,0.109500805152979,1,38.7
lockport_city_schools,roy_kelley_elem_school,niagara,47.0,2.0,lockport,0.6540404040404041,14.38,0.005050505050505,0.0101010101010101,0.0858585858585858,0.0454545454545454,0.7474747474747475,0.0,0.106060606060606,1,38.7
locust_valley_central_school,anne_mcarthur_primary_school,nassau,6.0,0.0,locust_valley,0.1519607843137254,13.34,0.0,0.0588235294117647,0.0147058823529411,0.2107843137254902,0.7107843137254902,0.0,0.0049019607843137,0,33.0
locust_valley_central_school,bayville_intermediate_school,nassau,12.0,0.0,bayville,0.2126436781609195,8.55,0.0,0.028735632183908,0.0172413793103448,0.2068965517241379,0.7471264367816092,0.0,0.0,0,33.0
locust_valley_central_school,bayville_primary_school,nassau,11.0,0.0,bayville,0.2126436781609195,8.55,0.0,0.028735632183908,0.0172413793103448,0.2068965517241379,0.7471264367816092,0.0,0.0,0,33.0
locust_valley_central_school,locust_valley_hs/ms,nassau,48.0,0.0,locust_valley,0.2171945701357466,8.29,0.0,0.0542986425339366,0.0113122171945701,0.2307692307692307,0.6945701357466063,0.0,0.0090497737556561,0,33.0
locust_valley_central_school,locust_valley_intermediate_school,nassau,8.0,0.0,locust_valley,0.1916666666666666,10.38,0.0,0.075,0.0208333333333333,0.2041666666666666,0.6958333333333333,0.0041666666666666,0.0,0,33.0
longwood_central_school_district,longwood_h_s,suffolk,51.0,5.0,middle_island,0.4410290678249248,13.29,0.0010023387905111,0.0327430671566989,0.1911125960574674,0.308386234547277,0.4183093885733377,0.0020046775810223,0.0464416972936852,1,13.7
lowville_central_school,lowville_elementary_school,lewis,95.0,1.0,lowville,0.485759493670886,11.54,0.0,0.0,0.0031645569620253,0.0284810126582278,0.9003164556962026,0.0,0.0680379746835443,1,35.7
lynbrook_union_free_school,kndg_ctr_at_atlantic_ave,nassau,18.0,4.0,lynbrook,,,,,,,,,,1,33.0
lynbrook_union_free_school,lynbrook_hs,nassau,46.0,5.0,lynbrook,0.2206405693950178,8.38,0.0,0.1032028469750889,0.0533807829181494,0.2669039145907473,0.5551601423487544,0.0,0.0213523131672597,1,33.0
lynbrook_union_free_school,lynbrook_north_middle_school,nassau,19.0,7.0,lynbrook,0.2206405693950178,8.38,0.0,0.1032028469750889,0.0533807829181494,0.2669039145907473,0.5551601423487544,0.0,0.0213523131672597,1,33.0
lynbrook_union_free_school,lynbrook_south_middle_school,nassau,20.0,5.0,lynbrook,0.1253333333333333,9.54,0.008,0.0666666666666666,0.0613333333333333,0.1733333333333333,0.6693333333333333,0.0,0.0213333333333333,1,33.0
lynbrook_union_free_school,marion_street_school,nassau,30.0,2.0,lynbrook,0.158590308370044,11.18,0.0066079295154185,0.0572687224669603,0.066079295154185,0.2092511013215859,0.6123348017621145,0.0,0.0484581497797356,1,33.0
lynbrook_union_free_school,waverly_park_school,nassau,10.0,1.0,e_rockaway,0.1144278606965174,9.27,0.0,0.0547263681592039,0.0547263681592039,0.1442786069651741,0.7014925373134329,0.0,0.044776119402985,1,33.0
lynbrook_union_free_school,west_end_school,nassau,22.0,0.0,lynbrook,0.149746192893401,11.88,0.0050761421319796,0.0862944162436548,0.0736040609137055,0.2639593908629442,0.5431472081218274,0.0,0.0279187817258883,0,33.0
madison_central_school,madison_central_school,madison,59.0,0.0,madison,0.5277777777777778,10.85,0.0,0.0,0.0092592592592592,0.0162037037037037,0.9722222222222222,0.0023148148148148,0.0,0,36.6
madrid_waddington_central_school,madrid_waddington_es,st_lawrence,47.0,3.0,madrid,0.4323432343234323,11.95,0.0,0.0066006600660066,0.0033003300330033,0.0231023102310231,0.9570957095709572,0.0,0.0099009900990099,1,36.1
madrid_waddington_central_school,madrid_waddington_j_s_h_s,st_lawrence,64.0,2.0,madrid,0.4323432343234323,11.95,0.0,0.0066006600660066,0.0033003300330033,0.0231023102310231,0.9570957095709572,0.0,0.0099009900990099,1,36.1
malverne_union_free_school,davison_avenue_elem_school,nassau,10.0,2.0,lynbrook,0.2938005390835579,10.76,0.013477088948787,0.0781671159029649,0.3935309973045822,0.2991913746630728,0.2021563342318059,0.0080862533692722,0.0053908355795148,1,33.0
malverne_union_free_school,howard_t_herber_middle_school,nassau,12.0,11.0,malverne,0.3429951690821256,9.88,0.0072463768115942,0.0845410628019323,0.4227053140096618,0.3067632850241545,0.1666666666666666,0.002415458937198,0.0096618357487922,1,33.0
malverne_union_free_school,malverne_s_h_s,nassau,29.0,6.0,malverne,0.3699059561128526,11.34,0.0031347962382445,0.0658307210031347,0.4858934169278996,0.2774294670846395,0.1520376175548589,0.0047021943573667,0.0109717868338558,1,33.0
malverne_union_free_school,maurice_w._downing_school,nassau,16.0,0.0,malverne,0.1424936386768447,11.22,0.005089058524173,0.1246819338422391,0.2951653944020356,0.3002544529262086,0.2111959287531806,0.005089058524173,0.0585241730279898,0,33.0
manhasset_union_free_school,manhasset_secondary_school,nassau,52.0,3.0,manhasset,0.1049504950495049,11.7,0.0009900990099009,0.2900990099009901,0.0257425742574257,0.0693069306930693,0.595049504950495,0.0,0.0188118811881188,1,33.0
manhasset_union_free_school,munsey_park_elem_school,nassau,31.0,0.0,manhasset,0.0804321728691476,16.35,0.0,0.3025210084033613,0.0204081632653061,0.0756302521008403,0.5558223289315727,0.0,0.0456182472989195,0,33.0
manhasset_union_free_school,shelter_rock_elem_school,nassau,22.0,1.0,manhasset,,14.42,,,,,,,,1,33.0
marcellus_central_school,c_s_driver_middle_school,onondaga,116.0,0.0,marcellus,0.228395061728395,9.13,0.0,0.0041152263374485,0.0020576131687242,0.0288065843621399,0.9465020576131687,0.0,0.0185185185185185,0,30.2
marcellus_central_school,k_c_heffernan_elem_school,onondaga,60.0,3.0,marcellus,0.1550218340611353,13.42,0.0021834061135371,0.0043668122270742,0.0021834061135371,0.0305676855895196,0.9170305676855895,0.0021834061135371,0.0414847161572052,1,30.2
marcellus_central_school,marcellus_h_s,onondaga,79.0,4.0,marcellus,0.2163355408388521,10.67,0.0022075055187637,0.0154525386313465,0.0088300220750551,0.0132450331125827,0.9205298013245032,0.0022075055187637,0.0264900662251655,1,30.2
marlboro_central_school,marlboro_central_h_s,ulster,23.0,2.0,marlboro,0.3465818759936407,11.36,0.0,0.012718600953895,0.1081081081081081,0.2655007949125596,0.5739268680445151,0.0031796502384737,0.0365659777424483,1,30.6
marlboro_central_school,marlboro_ms,ulster,20.0,1.0,marlboro,0.3465818759936407,11.36,0.0,0.012718600953895,0.1081081081081081,0.2655007949125596,0.5739268680445151,0.0031796502384737,0.0365659777424483,1,30.6
massapequa_union_free_school,a._g._berner_middle_school,nassau,107.0,2.0,massapequa,0.7255555555555555,14.11,0.0011111111111111,0.0133333333333333,0.2466666666666666,0.73,0.0022222222222222,0.0,0.0066666666666666,1,33.0
massapequa_union_free_school,birch_lane_elem_school,nassau,108.0,7.0,massapequa_park,0.0508221225710014,11.01,0.0,0.0089686098654708,0.007473841554559,0.0896860986547085,0.8639760837070254,0.0029895366218236,0.0269058295964125,1,33.0
massapequa_union_free_school,east_lake_elem_school,nassau,64.0,6.0,massapequa_park,0.0559845559845559,10.74,0.0,0.0077220077220077,0.0038610038610038,0.1351351351351351,0.8223938223938224,0.0,0.0308880308880308,1,33.0
massapequa_union_free_school,fairfield_elem_school,nassau,84.0,10.0,massapequa,0.1106870229007633,10.8,0.0,0.0286259541984732,0.0038167938931297,0.1412213740458015,0.8015267175572519,0.0,0.0248091603053435,1,33.0
massapequa_union_free_school,lockhart_elem_school,nassau,59.0,6.0,massapequa,0.0898876404494382,11.09,0.0,0.0168539325842696,0.0084269662921348,0.1207865168539325,0.8230337078651685,0.0,0.0308988764044943,1,33.0
massapequa_union_free_school,massapequa_h_s,nassau,123.0,3.0,massapequa,0.0993745656706045,10.45,0.0048644892286309,0.0201528839471855,0.0055594162612925,0.069492703266157,0.8860319666435025,0.0013898540653231,0.0125086865879082,1,33.0
massapequa_union_free_school,mckenna_es,nassau,60.0,3.0,massapequa_park,0.0706638115631691,9.71,0.0,0.012847965738758,0.0107066381156316,0.0920770877944325,0.8436830835117773,0.0,0.0406852248394004,1,33.0
massapequa_union_free_school,mhs_ames_campus,nassau,39.0,4.0,massapequa,0.1172707889125799,8.89,0.0,0.0234541577825159,0.0106609808102345,0.0724946695095948,0.8742004264392325,0.0,0.0191897654584221,1,33.0
massapequa_union_free_school,unqua_elem_school,nassau,77.0,10.0,massapequa,0.0715746421267893,11.85,0.0,0.0102249488752556,0.0061349693251533,0.0981595092024539,0.8261758691206544,0.0020449897750511,0.0572597137014314,1,33.0
massena_central_school,j_wm_leary_jhs,st_lawrence,35.0,1.0,massena,0.6776859504132231,6.25,0.0082644628099173,0.024793388429752,0.0165289256198347,0.0413223140495867,0.8925619834710744,0.0,0.0082644628099173,1,36.1
massena_central_school,madison_elem_school,st_lawrence,76.0,3.0,massena,0.631578947368421,12.91,0.0645933014354067,0.0023923444976076,0.0239234449760765,0.0239234449760765,0.8516746411483254,0.0,0.0334928229665071,1,36.1
massena_central_school,massena_s_h_s,st_lawrence,49.0,17.0,massena,0.5771643663739021,14.82,0.1505646173149309,0.0075282308657465,0.0200752823086574,0.0175658720200752,0.7929736511919699,0.0037641154328732,0.0062735257214554,1,36.1
massena_central_school,nightengale_elem_school,st_lawrence,67.0,2.0,massena,0.4675,12.99,0.05,0.0225,0.005,0.02,0.85,0.0025,0.05,1,36.1
mattituck-cutchogue_u_f_s,cutchogue_east_elem_sch,suffolk,25.0,8.0,cutchogue,0.3467561521252796,7.67,0.0,0.0022371364653243,0.0089485458612975,0.319910514541387,0.6442953020134228,0.0,0.0246085011185682,1,13.7
mattituck-cutchogue_u_f_s,mattituck_j_s_h_s,suffolk,25.0,4.0,mattituck,,8.68,,,,,,,,1,13.7
mechanicville_city_schools,mechanicville_elementary_school,saratoga,94.0,2.0,mechanicville,0.5083333333333333,15.38,0.0,0.0033333333333333,0.0133333333333333,0.0533333333333333,0.9083333333333332,0.0,0.0216666666666666,1,18.7
mechanicville_city_schools,mechanicville_jr/sr_high_school,saratoga,38.0,6.0,mechanicville,0.4490358126721763,12.1,0.0,0.0082644628099173,0.0206611570247933,0.0371900826446281,0.8870523415977961,0.0027548209366391,0.0440771349862259,1,18.7
menands_union_free_school_district,menands_school,albany,24.0,1.0,menands,0.3852140077821012,8.66,0.0,0.2801556420233463,0.3813229571984435,0.0505836575875486,0.2645914396887159,0.0,0.0233463035019455,1,34.7
merrick_union_free_school,birch_school,nassau,65.0,0.0,merrick,0.0508221225710014,11.01,0.0,0.0089686098654708,0.007473841554559,0.0896860986547085,0.8639760837070254,0.0029895366218236,0.0269058295964125,0,33.0
merrick_union_free_school,chatterton_school,nassau,45.0,0.0,merrick,0.0905077262693156,10.23,0.0,0.075055187637969,0.0309050772626931,0.1169977924944812,0.7483443708609272,0.0,0.0286975717439293,0,33.0
merrick_union_free_school,norman_j._levy-lakeside_school,nassau,78.0,3.0,merrick,0.0770440251572327,10.4,0.0,0.0550314465408805,0.020440251572327,0.0864779874213836,0.8301886792452831,0.0,0.0078616352201257,1,33.0
middle_country_central_school_district,bicycle_path_elementary_school,suffolk,22.0,7.0,selden,0.4455205811138014,25.49,0.0,0.1016949152542373,0.0556900726392251,0.3050847457627119,0.4939467312348668,0.0,0.0435835351089588,1,13.7
middle_country_central_school_district,centereach_h_s,suffolk,44.0,6.0,centereach,0.3804644808743169,12.58,0.0,0.0860655737704918,0.0457650273224043,0.3073770491803279,0.5409836065573771,0.0013661202185792,0.0184426229508196,1,13.7
middle_country_central_school_district,dawnwood_j_h_s,suffolk,28.0,5.0,centereach,0.4107843137254902,13.67,0.0,0.0725490196078431,0.0558823529411764,0.3509803921568627,0.4862745098039215,0.0009803921568627,0.0333333333333333,1,13.7
middle_country_central_school_district,eugene_aver_memorial,suffolk,19.0,13.0,lake_grove,0.4332247557003257,14.25,0.0,0.0716612377850162,0.0390879478827361,0.2703583061889251,0.5895765472312704,0.0,0.0293159609120521,1,13.7
middle_country_central_school_district,hawkins_path_school,suffolk,11.0,3.0,selden,0.4830287206266319,13.77,0.0,0.1070496083550913,0.0757180156657963,0.3498694516971279,0.3994778067885117,0.0,0.0678851174934725,1,13.7
middle_country_central_school_district,holbrook_road_school,suffolk,7.0,1.0,centereach,0.3684210526315789,17.53,0.0026315789473684,0.1052631578947368,0.0473684210526315,0.3157894736842105,0.4736842105263157,0.0,0.0552631578947368,1,13.7
middle_country_central_school_district,jericho_elem_school,suffolk,12.0,2.0,centereach,0.4346793349168646,16.89,0.002375296912114,0.0688836104513064,0.0665083135391924,0.3586698337292161,0.4631828978622327,0.0,0.0403800475059382,1,13.7
middle_country_central_school_district,new_lane_memorial_elem_school,suffolk,21.0,8.0,selden,0.4648786717752235,18.44,0.0012771392081736,0.0855683269476372,0.0830140485312899,0.3282247765006386,0.4712643678160919,0.0012771392081736,0.0293742017879948,1,13.7
middle_country_central_school_district,newfield_s_h_s,suffolk,29.0,7.0,selden,0.3988326848249027,14.42,0.0006485084306095,0.0927367055771725,0.0914396887159533,0.3086900129701686,0.4792477302204929,0.0,0.0272373540856031,1,13.7
middle_country_central_school_district,north_coleman_road_school,suffolk,4.0,4.0,centereach,0.3864306784660767,19.99,0.0,0.103244837758112,0.0825958702064896,0.3008849557522124,0.4749262536873156,0.0,0.0383480825958702,1,13.7
middle_country_central_school_district,oxhead_road_school,suffolk,6.0,0.0,centereach,0.4317548746518105,15.51,0.0,0.0807799442896936,0.0417827298050139,0.4011142061281337,0.4428969359331476,0.0,0.0334261838440111,0,13.7
middle_country_central_school_district,selden_j_h_s,suffolk,28.0,7.0,centereach,0.446343779677113,14.24,0.0,0.1016144349477682,0.0750237416904083,0.3428300094966761,0.452991452991453,0.0,0.0275403608736942,1,13.7
middle_country_central_school_district,stage_coach_school,suffolk,15.0,4.0,selden,0.4530386740331492,16.03,0.0,0.1049723756906077,0.074585635359116,0.3535911602209944,0.430939226519337,0.0,0.0359116022099447,1,13.7
middle_country_central_school_district,unity_drive_lrng_center,suffolk,6.0,5.0,centereach,0.3847583643122677,27.51,0.0018587360594795,0.1003717472118959,0.0464684014869888,0.3085501858736059,0.4907063197026022,0.0,0.0520446096654275,1,13.7
middleburgh_central_school,middleburgh_elementary_school,schoharie,65.0,0.0,middleburgh,0.6030769230769231,8.56,0.0,0.003076923076923,0.0,0.0246153846153846,0.9507692307692308,0.0,0.0215384615384615,0,34.7
middleburgh_central_school,middleburgh_junior_senior_high_school,schoharie,31.0,0.0,middleburgh,0.5068027210884354,9.33,0.0,0.0068027210884353,0.010204081632653,0.0170068027210884,0.9489795918367347,0.0,0.0170068027210884,0,34.7
middletown_city_schools,maple_hill_elem_school,orange,48.0,0.0,middletown,0.7863720073664825,8.79,0.001841620626151,0.0193370165745856,0.1961325966850828,0.651012891344383,0.0966850828729281,0.001841620626151,0.0331491712707182,0,26.1
middletown_city_schools,middletown_s_h_s,orange,71.0,0.0,middletown,0.6617012936103489,13.21,0.0011760094080752,0.0203841630733045,0.2328498627989023,0.613484907879263,0.0968247745981967,0.0011760094080752,0.0333202665621324,0,26.1
middletown_city_schools,monhagen_ms,orange,30.0,0.0,middletown,0.7110834371108343,10.31,0.0,0.0136986301369863,0.2428393524283935,0.6002490660024906,0.099626400996264,0.0024906600249066,0.0398505603985056,0,26.1
middletown_city_schools,presidential_park_elementary_school,orange,150.0,0.0,middletown,0.739202657807309,9.75,0.0041528239202657,0.0357142857142857,0.1561461794019933,0.6661129568106312,0.0996677740863787,0.0016611295681063,0.0365448504983388,0,26.1
middletown_city_schools,truman_moon_elementary_school,orange,49.0,0.0,middletown,,,,,,,,,,0,26.1
middletown_city_schools,twin_towers_ms,orange,58.0,0.0,middletown,0.7406962785114045,10.24,0.0012004801920768,0.0276110444177671,0.1956782713085234,0.65906362545018,0.0756302521008403,0.0012004801920768,0.0396158463385354,0,26.1
middletown_city_schools,william_a_carter_school,orange,37.0,0.0,middletown,0.7307171853856563,11.82,0.0027063599458728,0.0419485791610284,0.2489851150202977,0.5588633288227334,0.0960757780784844,0.0,0.0514208389715832,0,26.1
millbrook_central_school,alden_place_elementary_school,dutchess,75.0,18.0,millbrook,0.3093922651933701,9.89,0.0,0.0165745856353591,0.0331491712707182,0.0939226519337016,0.7900552486187845,0.0,0.0662983425414364,1,24.0
millbrook_central_school,elm_drive_es,dutchess,35.0,19.0,millbrook,0.2386363636363636,8.33,0.0,0.0056818181818181,0.0284090909090909,0.1590909090909091,0.7386363636363636,0.0,0.0681818181818181,1,24.0
millbrook_central_school,millbrook_high_school,dutchess,58.0,6.0,milbrook,0.3501945525291828,9.6,0.0,0.0077821011673151,0.0311284046692607,0.2062256809338521,0.7198443579766537,0.0,0.0350194552529182,1,24.0
millbrook_central_school,millbrook_middle_school,dutchess,63.0,18.0,millbrook,0.3393939393939394,6.06,0.0,0.0,0.0242424242424242,0.1939393939393939,0.7454545454545455,0.0,0.0363636363636363,1,24.0
mineola_union_free_school,hampton_street_school,nassau,15.0,0.0,mineola,0.3542319749216301,12.35,0.0,0.1692789968652037,0.0219435736677116,0.4043887147335423,0.347962382445141,0.0,0.0564263322884012,0,33.0
mineola_union_free_school,jackson_avenue_school,nassau,19.0,0.0,mineola,0.327710843373494,11.69,0.0,0.1349397590361445,0.0144578313253012,0.3421686746987952,0.4795180722891566,0.0024096385542168,0.0265060240963855,0,33.0
mineola_union_free_school,meadow_drive_school,nassau,19.0,0.0,albertson,0.2125,13.47,0.003125,0.225,0.009375,0.234375,0.4625,0.0,0.065625,0,33.0
mineola_union_free_school,mineola_h_s,nassau,27.0,0.0,garden_city_park,0.3250915750915751,10.98,0.0,0.1309523809523809,0.0329670329670329,0.3635531135531135,0.4468864468864469,0.0009157509157509,0.0247252747252747,0,33.0
mineola_union_free_school,mineola_middle_school,nassau,27.0,0.0,mineola,0.2850609756097561,12.02,0.0,0.1524390243902439,0.0228658536585365,0.3246951219512195,0.4603658536585366,0.0015243902439024,0.0381097560975609,0,33.0
minisink_valley_central_school,minisink_valley_elem_school,orange,62.0,3.0,slate_hill,0.25,12.73,0.0,0.0233050847457627,0.0402542372881355,0.2372881355932203,0.673728813559322,0.0,0.0254237288135593,1,26.1
minisink_valley_central_school,minisink_valley_h_s,orange,48.0,6.0,slate_hill,0.25,12.73,0.0,0.0233050847457627,0.0402542372881355,0.2372881355932203,0.673728813559322,0.0,0.0254237288135593,1,26.1
minisink_valley_central_school,minisink_valley_intermediate_school,orange,21.0,14.0,slate_hill,0.3170212765957447,12.5,0.002127659574468,0.0297872340425531,0.0468085106382978,0.2127659574468085,0.7085106382978723,0.0,0.0,1,26.1
minisink_valley_central_school,minisink_valley_middle_school,orange,50.0,4.0,slate_hill,0.3123486682808716,11.19,0.0,0.0193704600484261,0.0702179176755447,0.2336561743341404,0.6670702179176755,0.0,0.0084745762711864,1,26.1
minisink_valley_central_school,otisville_elementary_school,orange,122.0,2.0,otisville,0.3121693121693121,12.33,0.0,0.0158730158730158,0.054673721340388,0.2275132275132275,0.6878306878306878,0.0,0.0141093474426807,1,26.1
monroe_woodbury_central_school,central_valley_school,orange,13.0,8.0,central_valley,0.4595959595959596,12.47,0.0,0.0757575757575757,0.1616161616161616,0.4191919191919191,0.2929292929292929,0.0025252525252525,0.0479797979797979,1,26.1
monroe_woodbury_central_school,monroe_woodbury_middle_school,orange,47.0,0.0,central_valley,0.4470134874759152,11.34,0.0006422607578676,0.062941554271034,0.1207450224791265,0.4521515735388567,0.3204881181759794,0.0032113037893384,0.039820166987797,0,26.1
monroe_woodbury_central_school,monroe_woodbury_s_h_s,orange,103.0,0.0,central_valley,0.3958065896448438,13.94,0.0029952931108258,0.063329054343175,0.1069747539580659,0.4304664099272571,0.370132648694908,0.0008557980316645,0.0248181429182712,0,26.1
monroe_woodbury_central_school,north_main_street_school,orange,12.0,4.0,monroe,0.6081330868761553,11.55,0.0018484288354898,0.0591497227356746,0.0942698706099815,0.5693160813308688,0.2273567467652495,0.0,0.0480591497227356,1,26.1
monroe_woodbury_central_school,pine_tree_elem_school,orange,11.0,4.0,monroe,0.4569892473118279,11.97,0.0026881720430107,0.0779569892473118,0.1344086021505376,0.439516129032258,0.3185483870967742,0.0,0.0268817204301075,1,26.1
monroe_woodbury_central_school,sapphire_elem_school,orange,1.0,2.0,harriman,0.4340175953079179,12.21,0.0,0.0498533724340175,0.0997067448680351,0.4721407624633431,0.3401759530791788,0.0,0.0381231671554252,1,26.1
monroe_woodbury_central_school,smith_clove_es,orange,13.0,0.0,central_valley,0.5995670995670995,10.88,0.0,0.0432900432900432,0.093073593073593,0.5844155844155844,0.2489177489177489,0.0,0.0303030303030303,0,26.1
monticello_central_school,(lead_only)_monticello_independent_central,sullivan,12.0,0.0,monticello,0.5966981132075472,10.18,0.0,0.0200471698113207,0.1650943396226415,0.3903301886792453,0.3667452830188679,0.0,0.0577830188679245,0,28.3
monticello_central_school,emma_c_chase_school,sullivan,14.0,0.0,wurtsboro,0.5246636771300448,9.32,0.0,0.0403587443946188,0.0807174887892376,0.273542600896861,0.4977578475336323,0.0,0.1076233183856502,0,28.3
monticello_central_school,george_l_cooke_school,sullivan,11.0,1.0,monticello,0.6408094435075885,8.81,0.0050590219224283,0.0252951096121416,0.1551433389544688,0.3912310286677909,0.3187183811129848,0.0,0.1045531197301855,1,28.3
monticello_central_school,kenneth_l_rutherford_school,sullivan,12.0,0.0,monticello,0.7799145299145299,10.1,0.0,0.0235042735042735,0.1175213675213675,0.4636752136752137,0.3012820512820512,0.0,0.094017094017094,0,28.3
morristown_central_school,morristown_central_school,st_lawrence,32.0,6.0,morristown,0.6139240506329114,9.43,0.0,0.0094936708860759,0.0,0.0158227848101265,0.9683544303797468,0.0,0.0063291139240506,1,36.1
morrisville_eaton_central_school_district,edward_r_andrews_elementary_school,madison,50.0,0.0,morrisville,0.5714285714285714,12.82,0.0,0.0,0.0034013605442176,0.0238095238095238,0.9285714285714286,0.0,0.0442176870748299,0,36.6
morrisville_eaton_central_school_district,morrisville_j_s_h_s,madison,28.0,0.0,morrisville,0.5050847457627119,8.99,0.0,0.0033898305084745,0.0101694915254237,0.0135593220338983,0.9423728813559322,0.0,0.0305084745762711,0,36.6
